Date,Sector,Price,Volume,%Change,Volatility,
44012,Consumer Discretionary,1051.417,92.237,-1.725432,0.00943759,
44011,Consumer Discretionary,1033.561,77.929,-1.6982796,0.000191997,
44008,Consumer Discretionary,1020.026,184.144,-1.3095502,0.002748732,
44007,Consumer Discretionary,1044.401,86.22,2.389645,0.02615726,
44006,Consumer Discretionary,1041.213,96.856,-0.3052467,0.019055762,
44005,Consumer Discretionary,1062.2271,81.109,2.0182326,0.01642948,
44004,Consumer Discretionary,1051.292,92.227,-1.0294503,0.021550372,
44001,Consumer Discretionary,1039.827,271.947,-1.0905629,0.000432131,
44000,Consumer Discretionary,1044.4969,88.643,0.4491036,0.010887086,
43999,Consumer Discretionary,1046.663,86.248,0.2073821,0.001709229,
43998,Consumer Discretionary,1045.876,120.686,-0.0751913,0.001998096,
43997,Consumer Discretionary,1025.395,109.874,-1.9582627,0.013315326,
43994,Consumer Discretionary,1016.5,107.141,-0.8674706,0.007713065,
43993,Consumer Discretionary,1009.092,130.701,-0.7287752,0.000980724,
43992,Consumer Discretionary,1061.21,120.886,5.1648413,0.041674162,
43991,Consumer Discretionary,1065.4301,101.408,0.3976687,0.033709,
43990,Consumer Discretionary,1065.861,111.788,0.0404438,0.002525962,
43987,Consumer Discretionary,1049.915,148.9,-1.4960675,0.010864775,
43986,Consumer Discretionary,1028.049,120.624,-2.0826448,0.004147728,
43985,Consumer Discretionary,1033.719,95.446,0.5515301,0.018626429,
43984,Consumer Discretionary,1017.854,86.214,-1.5347498,0.014752227,
43983,Consumer Discretionary,1011.441,79.267,-0.6300511,0.006397186,
43980,Consumer Discretionary,1002.289,224.002,-0.9048476,0.001943105,
43979,Consumer Discretionary,995.55,96.257,-0.672361,0.001643929,
43978,Consumer Discretionary,1006.069,111.634,1.0566019,0.012225614,
43977,Consumer Discretionary,993.3035,105.874,-1.2688494,0.016443423,
43973,Consumer Discretionary,982.3867,73.102,-1.0990397,0.001200735,
43972,Consumer Discretionary,983.7445,92.891,0.1382144,0.008748708,
43971,Consumer Discretionary,985.3038,83.656,0.1585066,0.000143487,
43970,Consumer Discretionary,971.5694,89.358,-1.3939254,0.010977352,
43969,Consumer Discretionary,972.4933,116.756,0.0950936,0.010528954,
43966,Consumer Discretionary,942.303,119.055,-3.1044224,0.022623994,
43965,Consumer Discretionary,932.3815,95.579,-1.0528991,0.01450646,
43964,Consumer Discretionary,920.3192,96.792,-1.2937086,0.00170278,
43963,Consumer Discretionary,931.5691,70.651,1.2223911,0.017791512,
43962,Consumer Discretionary,952.998,99.79,2.3003017,0.007621979,
43959,Consumer Discretionary,952.0919,83.567,-0.0950789,0.016937899,
43958,Consumer Discretionary,936.5143,80.671,-1.6361446,0.01089698,
43957,Consumer Discretionary,924.0997,87.985,-1.3256178,0.002195756,
43956,Consumer Discretionary,921.205,105.818,-0.3132454,0.007158554,
43955,Consumer Discretionary,918.0117,90.302,-0.3466438,0.000236162,
43952,Consumer Discretionary,911.722,89.463,-0.6851438,0.002393556,
43951,Consumer Discretionary,955.8077,153.809,4.8354323,0.039036368,
43950,Consumer Discretionary,952.0735,115.098,-0.3906853,0.036954232,
43949,Consumer Discretionary,930.595,102.314,-2.2559708,0.01318956,
43948,Consumer Discretionary,933.0479,86.214,0.2635841,0.017815943,
43945,Consumer Discretionary,922.0284,93.281,-1.1810219,0.010214907,
43944,Consumer Discretionary,909.0364,90.36,-1.4090672,0.001612524,
43943,Consumer Discretionary,906.1428,84.322,-0.3183151,0.007712782,
43942,Consumer Discretionary,888.0928,85.988,-1.9919598,0.011834455,
43941,Consumer Discretionary,912.3676,86.455,2.733363,0.033413078,
43938,Consumer Discretionary,924.0853,115.034,1.2843179,0.010246296,
43937,Consumer Discretionary,905.5516,88.866,-2.0056265,0.02326342,
43936,Consumer Discretionary,888.3187,88.176,-1.9030279,0.000725482,
43935,Consumer Discretionary,902.478,98.405,1.5939437,0.024727324,
43934,Consumer Discretionary,866.2224,106.57,-4.0173389,0.03967776,
43930,Consumer Discretionary,856.7766,155.686,-1.090459,0.020696167,
43929,Consumer Discretionary,844.6804,122.108,-1.4118266,0.002272412,
43928,Consumer Discretionary,821.3168,163.104,-2.7659692,0.009575234,
43927,Consumer Discretionary,811.306,158.828,-1.2188719,0.01093963,
43924,Consumer Discretionary,753.0883,170.62,-7.1758005,0.042121846,
43923,Consumer Discretionary,764.3234,145.609,1.4918702,0.061289687,
43922,Consumer Discretionary,761.6567,149.005,-0.3488968,0.013016188,
43921,Consumer Discretionary,793.1123,216.38,4.1298921,0.03166982,
43920,Consumer Discretionary,807.5221,123.226,1.8168675,0.016355554,
43917,Consumer Discretionary,790.1757,124.026,-2.1481022,0.02803657,
43916,Consumer Discretionary,817.7419,153.728,3.4886165,0.03985762,
43915,Consumer Discretionary,784.0139,181.165,-4.1245288,0.053833067,
43914,Consumer Discretionary,775.5117,166.91,-1.0844451,0.021496638,
43913,Consumer Discretionary,713.8369,152.986,-7.9527878,0.048566517,
43910,Consumer Discretionary,711.3417,213.568,-0.3495476,0.053763027,
43909,Consumer Discretionary,731.1885,147.549,2.7900515,0.022200319,
43908,Consumer Discretionary,707.1269,169.664,-3.290752,0.042997774,
43907,Consumer Discretionary,743.7777,158.412,5.1830584,0.059918888,
43906,Consumer Discretionary,714.9846,156.642,-3.871197,0.064023254,
43903,Consumer Discretionary,813.2361,172.726,13.7417645,0.124542445,
43902,Consumer Discretionary,766.6017,159.053,-5.7344233,0.137717444,
43901,Consumer Discretionary,849.8417,132.313,10.8583114,0.117328352,
43900,Consumer Discretionary,897.9761,129.98,5.6639254,0.036729856,
43899,Consumer Discretionary,852.1313,136.769,-5.1053475,0.076150259,
43896,Consumer Discretionary,908.2966,129.507,6.5911556,0.082706766,
43895,Consumer Discretionary,921.3337,107.277,1.4353351,0.036457156,
43894,Consumer Discretionary,957.3773,96.722,3.9121113,0.017513453,
43893,Consumer Discretionary,925.7773,127.661,-3.3006841,0.051002165,
43892,Consumer Discretionary,947.781,126.627,2.3767811,0.040145741,
43889,Consumer Discretionary,915.7672,176.018,-3.3777634,0.040690775,
43888,Consumer Discretionary,922.8824,132.9,0.776966,0.029378374,
43887,Consumer Discretionary,962.0123,103.778,4.239966,0.024487108,
43886,Consumer Discretionary,968.7294,110.731,0.6982343,0.025043825,
43885,Consumer Discretionary,994.6399,100.168,2.6746891,0.013975646,
43882,Consumer Discretionary,1031.016,71.797,3.657213,0.006947493,
43881,Consumer Discretionary,1048.157,65.999,1.6625348,0.014104505,
43880,Consumer Discretionary,1048.282,61.61,0.0119257,0.011671569,
43879,Consumer Discretionary,1043.386,72.248,-0.4670499,0.003386869,
43875,Consumer Discretionary,1042.542,60.589,-0.0808905,0.002730559,
43874,Consumer Discretionary,1044.328,65.182,0.171312,0.001783341,
43873,Consumer Discretionary,1046.859,75.923,0.2423568,0.000502362,
43872,Consumer Discretionary,1036.6429,71.087,-0.9758812,0.008614243,
43871,Consumer Discretionary,1028.7629,63.274,-0.760146,0.001525478,
43868,Consumer Discretionary,1015.997,76.023,-1.2408982,0.003399431,
43867,Consumer Discretionary,1018.972,73.676,0.2928158,0.010844996,
43866,Consumer Discretionary,1020.566,84.267,0.1564322,0.000964378,
43865,Consumer Discretionary,1015.544,87.334,-0.4920799,0.004585673,
43864,Consumer Discretionary,997.9552,76.186,-1.7319584,0.008767265,
43861,Consumer Discretionary,992.0134,114.254,-0.5953975,0.0080367,
43860,Consumer Discretionary,983.9199,65.841,-0.815866,0.001558948,
43859,Consumer Discretionary,984.6464,62.61,0.0738373,0.006291152,
43858,Consumer Discretionary,985.2212,76.537,0.0583763,0.000109326,
43857,Consumer Discretionary,975.6396,75.978,-0.9725329,0.007289629,
43854,Consumer Discretionary,990.7472,70.219,1.5484816,0.017826264,
43853,Consumer Discretionary,1004.117,75.437,1.3494663,0.001407251,
43852,Consumer Discretionary,1002.922,54.868,-0.11901,0.010383696,
43851,Consumer Discretionary,1003.967,76.04,0.1041955,0.001578302,
43847,Consumer Discretionary,1005.685,72.618,0.1711212,0.000473236,
43846,Consumer Discretionary,1002.853,58.895,-0.2815991,0.003201216,
43845,Consumer Discretionary,993.9514,63.434,-0.8876276,0.004285269,
43844,Consumer Discretionary,996.513,56.843,0.2577188,0.008098822,
43843,Consumer Discretionary,997.6731,57.79,0.1164159,0.000999162,
43840,Consumer Discretionary,994.4807,56.064,-0.3199846,0.003085818,
43839,Consumer Discretionary,999.9172,75.893,0.5466672,0.006128154,
43838,Consumer Discretionary,994.3733,65.484,-0.5544359,0.007785975,
43837,Consumer Discretionary,992.8704,60.967,-0.1511404,0.00285173,
43836,Consumer Discretionary,994.1249,69.845,0.1263508,0.001962159,
43833,Consumer Discretionary,990.5025,58.322,-0.3643808,0.003469996,
43832,Consumer Discretionary,999.0079,62.735,0.8586955,0.008648455,
43830,Consumer Discretionary,986.2906,46.818,-1.2729929,0.015073313,
43829,Consumer Discretionary,984.8154,43.237,-0.1495705,0.007943796,
43826,Consumer Discretionary,991.9381,39.588,0.7232523,0.006171789,
43825,Consumer Discretionary,991.4198,41.091,-0.0522512,0.005483638,
43823,Consumer Discretionary,977.4344,20.306,-1.4106436,0.009605284,
43822,Consumer Discretionary,976.1577,57.511,-0.1306175,0.009051152,
43819,Consumer Discretionary,977.4302,158.357,0.130358,0.001845375,
43818,Consumer Discretionary,976.2779,67.171,-0.1178908,0.001755384,
43817,Consumer Discretionary,972.8073,69.007,-0.355493,0.001680102,
43816,Consumer Discretionary,972.839,63.072,0.00325861,0.002536757,
43815,Consumer Discretionary,967.5103,76.658,-0.5477474,0.003896201,
43812,Consumer Discretionary,963.4019,53.038,-0.4246363,0.000870527,
43811,Consumer Discretionary,963.0237,63.055,-0.0392567,0.002725045,
43810,Consumer Discretionary,954.6656,55.031,-0.8679018,0.005859406,
43809,Consumer Discretionary,951.8632,53.055,-0.2935478,0.004061296,
43808,Consumer Discretionary,953.8901,54.279,0.2129403,0.003581412,
43805,Consumer Discretionary,953.2015,56.111,-0.0721886,0.002016166,
43804,Consumer Discretionary,945.5638,57.138,-0.8012681,0.005155371,
43803,Consumer Discretionary,947.6669,59.886,0.2224176,0.007238551,
43802,Consumer Discretionary,943.8462,64.329,-0.4031691,0.004423566,
43801,Consumer Discretionary,953.4808,57.475,1.0207807,0.010068846,
43798,Consumer Discretionary,960.7933,33.572,0.7669268,0.001795018,
43796,Consumer Discretionary,968.2137,58.947,0.7723201,3.81E-05,
43795,Consumer Discretionary,960.2447,133.558,-0.8230621,0.011281056,
43794,Consumer Discretionary,952.538,63.614,-0.8025767,0.000144854,
43791,Consumer Discretionary,944.1545,59.358,-0.8801224,0.000548331,
43790,Consumer Discretionary,938.0801,64.066,-0.6433693,0.001674097,
43789,Consumer Discretionary,943.0028,71.536,0.5247633,0.008259945,
43788,Consumer Discretionary,945.6721,63.171,0.2830638,0.001709073,
43787,Consumer Discretionary,954.9304,60.669,0.979018,0.004921139,
43784,Consumer Discretionary,951.7376,57.418,-0.334349,0.009286907,
43783,Consumer Discretionary,950.3625,45.299,-0.1444831,0.001342554,
43782,Consumer Discretionary,947.0478,50.539,-0.3487827,0.001444616,
43781,Consumer Discretionary,950.7009,50.841,0.3857355,0.005193828,
43780,Consumer Discretionary,951.4551,44.264,0.0793309,0.002166608,
43777,Consumer Discretionary,954.0438,56.722,0.272078,0.001362927,
43776,Consumer Discretionary,953.7805,71.855,-0.0275983,0.002119032,
43775,Consumer Discretionary,959.1908,62.392,0.5672479,0.004206198,
43774,Consumer Discretionary,958.6356,65.202,-0.0578821,0.004420337,
43773,Consumer Discretionary,957.259,66.126,-0.1435999,0.000606116,
43770,Consumer Discretionary,956.1702,57.682,-0.1137414,0.000211131,
43769,Consumer Discretionary,950.0055,69.705,-0.6447283,0.003754644,
43768,Consumer Discretionary,954.413,51.326,0.4639447,0.007839502,
43767,Consumer Discretionary,948.692,49.496,-0.599426,0.007519166,
43766,Consumer Discretionary,954.3318,49.517,0.5944817,0.008442202,
43763,Consumer Discretionary,950.7589,61.717,-0.3743876,0.00685094,
43762,Consumer Discretionary,952.7767,79.139,0.2122305,0.004148016,
43761,Consumer Discretionary,952.2631,53.842,-0.0539056,0.001881866,
43760,Consumer Discretionary,956.367,52.615,0.4309628,0.003428538,
43759,Consumer Discretionary,963.2946,53.337,0.7243663,0.002074676,
43756,Consumer Discretionary,958.7911,66.524,-0.4675101,0.008427839,
43755,Consumer Discretionary,961.8962,42.471,0.3238557,0.005595802,
43754,Consumer Discretionary,958.8541,46.562,-0.3162607,0.004526307,
43753,Consumer Discretionary,954.9561,42.058,-0.4065269,0.000638278,
43752,Consumer Discretionary,945.8776,45.226,-0.950672,0.003847687,
43749,Consumer Discretionary,946.4761,57.319,0.0632746,0.007169685,
43748,Consumer Discretionary,935.7366,57.087,-1.1346826,0.008470837,
43747,Consumer Discretionary,930.7697,42.317,-0.5308011,0.004270087,
43746,Consumer Discretionary,922.5186,51.097,-0.8864814,0.002515039,
43745,Consumer Discretionary,933.1166,55.42,1.1488115,0.014391694,
43742,Consumer Discretionary,937.2246,49.538,0.4402451,0.005010321,
43741,Consumer Discretionary,928.2513,55.68,-0.9574333,0.009883078,
43740,Consumer Discretionary,923.3001,71.885,-0.53339,0.002998438,
43739,Consumer Discretionary,939.9573,53.774,1.8040938,0.016528507,
43738,Consumer Discretionary,947.2741,52.469,0.7784183,0.007252621,
43735,Consumer Discretionary,939.3572,48.553,-0.835756,0.011413936,
43734,Consumer Discretionary,942.8583,50.484,0.3727123,0.008545161,
43733,Consumer Discretionary,948.1506,51.429,0.5613039,0.001333544,
43732,Consumer Discretionary,939.0351,57.312,-0.9613979,0.010767127,
43731,Consumer Discretionary,950.3533,48.091,1.2053011,0.015320875,
43728,Consumer Discretionary,948.1559,132.679,-0.2312193,0.010157733,
43727,Consumer Discretionary,959.3556,49.953,1.1812087,0.009987374,
43726,Consumer Discretionary,961.4977,54.433,0.2232853,0.006773541,
43725,Consumer Discretionary,962.1636,54.965,0.0692565,0.001089148,
43724,Consumer Discretionary,956.4037,61.975,-0.5986404,0.004722745,
43721,Consumer Discretionary,969.05,50.289,1.3222764,0.013582933,
43720,Consumer Discretionary,970.8752,58.141,0.1883494,0.008018074,
43719,Consumer Discretionary,965.8273,56.718,-0.5199329,0.005008313,
43718,Consumer Discretionary,964.2858,71.463,-0.1596041,0.00254791,
43717,Consumer Discretionary,967.9901,62.399,0.3841496,0.003844919,
43714,Consumer Discretionary,965.0558,49.243,-0.3031333,0.004859824,
43713,Consumer Discretionary,963.0099,59.901,-0.2119981,0.000644423,
43712,Consumer Discretionary,945.054,55.179,-1.8645603,0.011685379,
43711,Consumer Discretionary,936.9807,57.578,-0.8542686,0.007143841,
43707,Consumer Discretionary,940.4687,62.546,0.3722595,0.008672864,
43706,Consumer Discretionary,945.7676,51.927,0.5634318,0.001351792,
43705,Consumer Discretionary,932.0225,57.947,-1.4533274,0.014260642,
43704,Consumer Discretionary,921.9393,60.146,-1.0818623,0.002626655,
43703,Consumer Discretionary,925.716,60.595,0.4096474,0.010546566,
43700,Consumer Discretionary,916.377,77.772,-1.0088407,0.010030225,
43699,Consumer Discretionary,942.3427,56.327,2.8335172,0.027169574,
43698,Consumer Discretionary,942.9214,55.84,0.0614108,0.019601753,
43697,Consumer Discretionary,926.0046,55.348,-1.7940838,0.013120328,
43696,Consumer Discretionary,926.7206,54.399,0.0773214,0.013232833,
43693,Consumer Discretionary,915.3163,54.608,-1.2306082,0.009248459,
43692,Consumer Discretionary,905.4241,62.697,-1.0807412,0.00105972,
43691,Consumer Discretionary,906.1035,77.861,0.0750367,0.008172583,
43690,Consumer Discretionary,935.463,56.775,3.2401928,0.022381033,
43689,Consumer Discretionary,920.0598,33.725,-1.6465857,0.034554742,
43686,Consumer Discretionary,933.0344,52.063,1.4101909,0.021614675,
43685,Consumer Discretionary,942.1818,66.459,0.9803926,0.003039133,
43684,Consumer Discretionary,923.8608,63.592,-1.9445292,0.02068232,
43683,Consumer Discretionary,920.9623,65.511,-0.3137377,0.011531437,
43682,Consumer Discretionary,907.6737,76.206,-1.4429038,0.00798441,
43679,Consumer Discretionary,933.1246,67.178,2.8039702,0.030029934,
43678,Consumer Discretionary,941.6981,75.325,0.9187948,0.013330203,
43677,Consumer Discretionary,954.0943,99.743,1.3163667,0.002811258,
43676,Consumer Discretionary,965.4779,52.559,1.1931315,0.000871404,
43675,Consumer Discretionary,972.1676,49.426,0.69289,0.003537242,
43672,Consumer Discretionary,977.8499,60.783,0.584498,0.000766447,
43671,Consumer Discretionary,975.6912,83.645,-0.2207599,0.005694033,
43670,Consumer Discretionary,981.9084,65.639,0.6372098,0.006066762,
43669,Consumer Discretionary,976.6838,53.344,-0.5320863,0.008268172,
43668,Consumer Discretionary,971.0837,56.106,-0.573379,0.000291984,
43665,Consumer Discretionary,969.5173,61.998,-0.1613043,0.002913808,
43664,Consumer Discretionary,976.3793,53.823,0.7077749,0.006145318,
43663,Consumer Discretionary,978.5143,49.745,0.218665,0.003458529,
43662,Consumer Discretionary,987.4047,45.42,0.9085611,0.004878302,
43661,Consumer Discretionary,989.1725,50.568,0.179035,0.005158528,
43658,Consumer Discretionary,985.8344,50.559,-0.3374639,0.003652199,
43657,Consumer Discretionary,975.4554,43.756,-1.0528137,0.005058287,
43656,Consumer Discretionary,973.8611,48.289,-0.1634416,0.006288811,
43655,Consumer Discretionary,970.0942,50.701,-0.3868005,0.001579386,
43654,Consumer Discretionary,966.9199,48.808,-0.3272156,0.000421329,
43651,Consumer Discretionary,965.1333,38.942,-0.1847723,0.001007227,
43649,Consumer Discretionary,964.02,33.645,-0.1153519,0.000490876,
43648,Consumer Discretionary,956.8829,50.329,-0.7403477,0.004419387,
43647,Consumer Discretionary,953.8373,59.883,-0.3182835,0.002984445,
43644,Consumer Discretionary,945.5783,113.064,-0.8658709,0.003872028,
43643,Consumer Discretionary,943.2422,54.017,-0.2470552,0.004375688,
43642,Consumer Discretionary,937.7034,52.516,-0.5872087,0.002405249,
43641,Consumer Discretionary,933.8529,61.237,-0.4106309,0.001248593,
43640,Consumer Discretionary,943.9797,57.344,1.0844106,0.01057154,
