Date,Sector,Price,Volume,%Change,Volatility
43998,Healthcare,1164.27,64.619,0.000782217,0.001586773
43997,Healthcare,1136.59,60.562,-0.023774554,0.017364259
43994,Healthcare,1134.51,60.917,-0.001830035,0.015517118
43993,Healthcare,1126.67,75.349,-0.006910472,0.003592411
43992,Healthcare,1193.84,52.19,0.059618167,0.047042852
43991,Healthcare,1195.49,52.217,0.001382095,0.041179121
43990,Healthcare,1208.56,57.145,0.010932756,0.006753337
43987,Healthcare,1200.89,60.649,-0.006346396,0.012218205
43986,Healthcare,1181.32,51.972,-0.016296247,0.007035607
43985,Healthcare,1190.92,49.372,0.008126503,0.017269492
43984,Healthcare,1193.3,53.859,0.001998455,0.004333184
43983,Healthcare,1186.09,49.345,-0.006042068,0.005685508
43980,Healthcare,1198.14,136.287,0.010159431,0.01145619
43979,Healthcare,1183.11,53.323,-0.012544444,0.016054064
43978,Healthcare,1168.41,53.571,-0.01242488,0.0000845443
43977,Healthcare,1156.27,64.094,-0.010390188,0.001438744
43973,Healthcare,1158.51,38.822,0.001937264,0.008716825
43972,Healthcare,1156.32,44.836,-0.001890359,0.002706538
43971,Healthcare,1165.78,48.437,0.008181126,0.007121616
43970,Healthcare,1164.35,41.695,-0.001226647,0.0066523
43969,Healthcare,1178.58,59.396,0.012221411,0.009509213
43966,Healthcare,1167.63,98.426,-0.009290842,0.01521146
43965,Healthcare,1159.19,49.384,-0.007228317,0.001458425
43964,Healthcare,1146.87,56.725,-0.010628111,0.002404017
43963,Healthcare,1159.62,51.483,0.011117215,0.015376267
43962,Healthcare,1177.17,54.247,0.015134268,0.002840486
43959,Healthcare,1157.47,51.171,-0.016735051,0.022535012
43958,Healthcare,1151.26,54.838,-0.00536515,0.008039734
43957,Healthcare,1151.78,47.544,0.000451679,0.004113119
43956,Healthcare,1163.21,45.163,0.00992377,0.00669778
43955,Healthcare,1138.72,45.192,-0.021053808,0.021904456
43952,Healthcare,1137.9,53.748,-0.000720107,0.014378098
43951,Healthcare,1162.03,99.895,0.02120573,0.015503908
43950,Healthcare,1167.15,66.65,0.004406082,0.011879145
43949,Healthcare,1158.58,51.727,-0.007342672,0.008307624
43948,Healthcare,1183.79,50.31,0.021759395,0.020578269
43945,Healthcare,1168.43,48.5,-0.012975274,0.02456112
43944,Healthcare,1151.83,60.372,-0.014207098,0.000871031
43943,Healthcare,1146.31,52.235,-0.004792374,0.006657216
43942,Healthcare,1128.23,61.264,-0.015772348,0.007764014
43941,Healthcare,1164.79,61.374,0.03240474,0.034066346
43938,Healthcare,1173.93,95.774,0.007846908,0.01736501
43937,Healthcare,1150.15,62.316,-0.020256744,0.019872283
43936,Healthcare,1125.42,55.703,-0.021501543,0.000880206
43935,Healthcare,1131.35,57.47,0.005269144,0.018929734
43934,Healthcare,1095.15,53.989,-0.031997172,0.026351264
43930,Healthcare,1106.01,61.134,0.00991645,0.029637406
43929,Healthcare,1099.88,64.098,-0.005542445,0.01093109
43928,Healthcare,1055.49,66.658,-0.040358948,0.024618985
43927,Healthcare,1065.43,87.929,0.009417427,0.035197212
43924,Healthcare,1010.87,61.159,-0.051209371,0.04286962
43923,Healthcare,1020.68,62.824,0.009704512,0.04307262
43922,Healthcare,993.02,65.083,-0.027099581,0.026024423
43921,Healthcare,1032.9,112.826,0.040160319,0.047559931
43920,Healthcare,1036.98,69.321,0.003950044,0.025604531
43917,Healthcare,990.69,82.346,-0.044639241,0.034357813
43916,Healthcare,1015.18,95.66,0.024720145,0.049044492
43915,Healthcare,948.94,95.405,-0.065249512,0.063618155
43914,Healthcare,937.08,98.489,-0.012498156,0.037300842
43913,Healthcare,870.99,99.039,-0.070527596,0.041033011
43910,Healthcare,916.59,148.735,0.052354218,0.086890564
43909,Healthcare,955.54,101.996,0.042494463,0.006971899
43908,Healthcare,973.71,109.64,0.019015426,0.016602187
43907,Healthcare,1007.95,125.781,0.035164474,0.011419101
43906,Healthcare,948.61,122.419,-0.058871968,0.066493806
43903,Healthcare,1053.93,121.865,0.111025606,0.120135727
43902,Healthcare,985.4,124.881,-0.065023294,0.124485371
43901,Healthcare,1064.27,102.125,0.080038563,0.102574223
43900,Healthcare,1107.57,94.293,0.040685164,0.027827055
43899,Healthcare,1070.44,104.015,-0.03352384,0.052473691
43896,Healthcare,1129.02,90.101,0.05472516,0.062401466
43895,Healthcare,1134.9,82.847,0.005208057,0.035013879
43894,Healthcare,1162.75,85.7,0.024539607,0.01366947
43893,Healthcare,1098.88,100.284,-0.054930123,0.056193585
43892,Healthcare,1127.57,98.64,0.026108401,0.05730289
43889,Healthcare,1075.66,146.959,-0.046037053,0.05101454
43888,Healthcare,1091.03,103.335,0.014288902,0.042656892
43887,Healthcare,1128.63,76.081,0.034462847,0.014265134
43886,Healthcare,1129.79,84.092,0.001027795,0.023642152
43885,Healthcare,1164.14,76.464,0.03040388,0.020772029
43882,Healthcare,1203.41,58.308,0.033733056,0.002354083
43881,Healthcare,1203.03,48.001,-0.000315769,0.024076155
43880,Healthcare,1210.55,41.81,0.006250883,0.004643325
43879,Healthcare,1205.08,49.637,-0.004518607,0.00761518
43875,Healthcare,1209.53,46.829,0.003692701,0.005806272
43874,Healthcare,1207.93,46.746,-0.001322828,0.003546514
43873,Healthcare,1214.51,54.624,0.005447336,0.004787228
43872,Healthcare,1212.83,42.455,-0.001383274,0.00482997
43871,Healthcare,1205.41,51.84,-0.006117923,0.003347902
43868,Healthcare,1199.27,50.584,-0.005093703,0.000724233
43867,Healthcare,1209.05,60.231,0.008154961,0.00936822
43866,Healthcare,1207.71,65.233,-0.001108308,0.00655012
43865,Healthcare,1184.41,51.221,-0.019292711,0.012858315
43864,Healthcare,1164.64,60.002,-0.016691855,0.001839083
43861,Healthcare,1153.96,76.36,-0.009170216,0.005318602
43860,Healthcare,1177.34,52.767,0.020260668,0.020810777
43859,Healthcare,1186.54,44.708,0.007814225,0.008800964
43858,Healthcare,1189.86,55.076,0.002798051,0.003546971
43857,Healthcare,1184.21,58.096,-0.004748458,0.005336188
43854,Healthcare,1193.25,54.47,0.007633781,0.008755565
43853,Healthcare,1213.6,58.748,0.017054264,0.006661287
43852,Healthcare,1219.65,52.724,0.004985168,0.008534139
43851,Healthcare,1218.2,56.879,-0.001188866,0.004365701
43847,Healthcare,1217.69,75.569,-0.00041865,0.000544624
43846,Healthcare,1216.96,46.048,-0.000599496,0.000127877
43845,Healthcare,1210.62,48.909,-0.005209703,0.003259909
43844,Healthcare,1200.43,58.495,-0.008417175,0.002268025
43843,Healthcare,1193.9,45.862,-0.005439717,0.00210538
43840,Healthcare,1198.13,37.911,0.00354301,0.006351748
43839,Healthcare,1197.64,44.547,-0.000408971,0.002794473
43838,Healthcare,1192.03,47.247,-0.004684212,0.003023052
43837,Healthcare,1184.41,39.442,-0.006392457,0.001207911
43836,Healthcare,1187.27,47.786,0.002414704,0.006227603
43833,Healthcare,1180.33,45.183,-0.005845343,0.005840735
43832,Healthcare,1190.45,40.709,0.008573873,0.010195925
43830,Healthcare,1188.2,41.912,-0.001890042,0.007399105
43829,Healthcare,1184.66,29.194,-0.002979296,0.000770219
43826,Healthcare,1192.49,29.521,0.006609491,0.006780297
43825,Healthcare,1191.73,25.757,-0.000637322,0.005124271
43823,Healthcare,1193.14,14.648,0.001183154,0.001287271
43822,Healthcare,1194.33,47.684,0.000997368,0.00013137
43819,Healthcare,1190.45,184.384,-0.003248683,0.003002412
43818,Healthcare,1181.27,70.75,-0.00771137,0.003155596
43817,Healthcare,1176.7,65.117,-0.003868718,0.002717165
43816,Healthcare,1175.27,58.48,-0.001215263,0.001876276
43815,Healthcare,1176.3,60.613,0.000876394,0.001479025
43812,Healthcare,1163.7,49.947,-0.010711553,0.008193916
43811,Healthcare,1165,48.73,0.001117126,0.00836414
43810,Healthcare,1154.8,50.587,-0.008755365,0.006980905
43809,Healthcare,1152.89,47.78,-0.001653966,0.005021447
43808,Healthcare,1151.2,47.824,-0.001465881,0.000132996
43805,Healthcare,1159.11,43.346,0.006871091,0.00589513
43804,Healthcare,1152.01,42.005,-0.006125389,0.009189899
43803,Healthcare,1151.67,42.987,-0.000295136,0.004122611
43802,Healthcare,1141.25,48.09,-0.009047731,0.006189019
43801,Healthcare,1143.63,44.269,0.002085433,0.007872335
43798,Healthcare,1148.69,29.957,0.004424508,0.001653976
43796,Healthcare,1152.72,46.883,0.003508344,0.000647826
43795,Healthcare,1147.21,88.858,-0.004779999,0.005860743
43794,Healthcare,1147.99,56.433,0.00067991,0.003860739
43791,Healthcare,1135.88,41.435,-0.010548872,0.007939948
43790,Healthcare,1131.35,43.99,-0.003988097,0.004639169
43789,Healthcare,1128.87,250.959,-0.002192071,0.001269982
43788,Healthcare,1129.84,60.677,0.000859266,0.002157622
43787,Healthcare,1122.5,64.559,-0.006496495,0.005201309
43784,Healthcare,1126.75,60.03,0.003786192,0.007270957
43783,Healthcare,1102.38,37.075,-0.021628578,0.017970956
43782,Healthcare,1103.19,43.967,0.000734774,0.015813278
43781,Healthcare,1101.98,39.283,-0.001096819,0.001295132
43780,Healthcare,1095.63,35.044,-0.005762355,0.003299032
43777,Healthcare,1100.18,48.803,0.004152862,0.007011117
43776,Healthcare,1091.46,50.324,-0.007925976,0.008541028
43775,Healthcare,1089.91,55.5,-0.001420116,0.004600337
43774,Healthcare,1083.84,61.916,-0.005569267,0.002933893
43773,Healthcare,1093.62,50.53,0.009023472,0.010318625
43770,Healthcare,1097.41,49.713,0.003465555,0.003930041
43769,Healthcare,1095.58,62.073,-0.001667563,0.003629662
43768,Healthcare,1097.02,44.441,0.001314372,0.002108546
43767,Healthcare,1088.55,44.545,-0.007720917,0.006388914
43766,Healthcare,1076.07,45.208,-0.011464793,0.00264732
43763,Healthcare,1065.01,44.902,-0.010278142,0.000839089
43762,Healthcare,1062.95,42.569,-0.001934254,0.00590002
43761,Healthcare,1069.33,46.331,0.006002164,0.005611895
43760,Healthcare,1062.67,52.791,-0.006228199,0.008648172
43759,Healthcare,1060.84,49.454,-0.001722077,0.003186309
43756,Healthcare,1061.63,62.958,0.000744693,0.00174427
43755,Healthcare,1065.21,40.698,0.003372173,0.001857909
43754,Healthcare,1057.2,45.789,-0.007519644,0.007701678
43753,Healthcare,1058.45,39.332,0.001182369,0.006153252
43752,Healthcare,1040.14,32.901,-0.01729888,0.013068216
43749,Healthcare,1040.49,45.042,0.000336493,0.012470092
43748,Healthcare,1032.22,43.561,-0.007948178,0.005858147
43747,Healthcare,1026.94,34.677,-0.005115189,0.002003226
43746,Healthcare,1019.95,43.485,-0.006806629,0.001196029
43745,Healthcare,1038.97,38.621,0.018647973,0.017999122
43742,Healthcare,1043.45,40.889,0.004311963,0.01013709
43741,Healthcare,1027.13,44.672,-0.015640424,0.014108468
43740,Healthcare,1017.63,76.017,-0.009249073,0.004519368
43739,Healthcare,1033.33,46.169,0.015428004,0.017449328
43738,Healthcare,1043.38,50.913,0.009725838,0.004032041
43735,Healthcare,1034.11,47.367,-0.008884587,0.013159557
43734,Healthcare,1038.47,48.131,0.004216186,0.009263645
43733,Healthcare,1045.04,42.387,0.006326615,0.001492299
43732,Healthcare,1050.1,55.339,0.00484192,0.001049838
43731,Healthcare,1059.7,46.543,0.009141986,0.003040606
43728,Healthcare,1066.2,156.095,0.006133811,0.002127101
43727,Healthcare,1059.81,42.54,-0.005993247,0.008575125
43726,Healthcare,1054.84,45.162,-0.00468952,0.000921874
43725,Healthcare,1054.78,41.019,-0.0000568807,0.003275771
43724,Healthcare,1053.26,41.214,-0.001441059,0.000978762
43721,Healthcare,1055.71,47.432,0.002326111,0.002663792
43720,Healthcare,1056.44,48.474,0.000691478,0.00115586
43719,Healthcare,1057.71,46.6,0.001202151,0.0003611
43718,Healthcare,1047.12,58.765,-0.010012196,0.007929741
43717,Healthcare,1044.07,51.075,-0.002912751,0.005020066
43714,Healthcare,1053.74,39.871,0.009261831,0.00860873
43713,Healthcare,1050.46,44.054,-0.003112722,0.008750131
43712,Healthcare,1040.31,43.025,-0.009662434,0.004631345
43711,Healthcare,1040.16,49.606,-0.000144188,0.006730416
43707,Healthcare,1046.74,55.174,0.00632595,0.004575078
43706,Healthcare,1045,38.179,-0.001662304,0.005648548
43705,Healthcare,1037.01,41.433,-0.007645933,0.004231065
43704,Healthcare,1029.73,57.192,-0.007020183,0.000442472
43703,Healthcare,1035.41,43.296,0.005516009,0.008864426
43700,Healthcare,1025.47,67.835,-0.009600062,0.010688676
43699,Healthcare,1049.81,42.814,0.023735458,0.023571772
43698,Healthcare,1054.96,37.238,0.00490565,0.013314685
43697,Healthcare,1047.12,44.287,-0.007431561,0.008723726
43696,Healthcare,1056.18,47.157,0.008652303,0.01137301
43693,Healthcare,1045.87,52.31,-0.009761594,0.013020592
43692,Healthcare,1033.52,50.994,-0.011808351,0.001447276
43691,Healthcare,1029.94,63.028,-0.00346389,0.005900425
43690,Healthcare,1059.98,52.018,0.029166748,0.023073345
43689,Healthcare,1046.49,34.933,-0.012726655,0.029623109
43686,Healthcare,1057.12,52.555,0.010157765,0.016181729
43685,Healthcare,1055.21,54.928,-0.001806796,0.008460222
43684,Healthcare,1040.86,62.844,-0.013599189,0.008338481
43683,Healthcare,1041.18,61.336,0.000307438,0.00983347
43682,Healthcare,1028.13,70.23,-0.012533856,0.009080166
43679,Healthcare,1052.76,52.629,0.023956114,0.025802305
43678,Healthcare,1055.1,65.569,0.002222729,0.015367824
43677,Healthcare,1054.04,75.066,-0.001004644,0.002282097
43676,Healthcare,1064.57,59.236,0.009990133,0.007774482
43675,Healthcare,1069.15,57.512,0.004302207,0.004021972
43672,Healthcare,1064.81,44.137,-0.004059299,0.005912478
43671,Healthcare,1060.39,54.696,-0.004150975,0.0000648246
43670,Healthcare,1066.28,50.789,0.00555456,0.00686285
43669,Healthcare,1065.93,41.589,-0.000328244,0.004159771
43668,Healthcare,1059.4,42.534,-0.006126106,0.004099707
43665,Healthcare,1061.01,50.738,0.001519728,0.005406421
43664,Healthcare,1072.41,40.541,0.010744479,0.006522884
43663,Healthcare,1066.6,43.61,-0.005417704,0.011428389
43662,Healthcare,1066.4,41.334,-0.000187512,0.003698304
43661,Healthcare,1071.79,44.729,0.005054389,0.003706583
43658,Healthcare,1069.57,51.718,-0.002071301,0.005038624
43657,Healthcare,1082.31,52.736,0.011911329,0.009887213
43656,Healthcare,1082.1,35.489,-0.000194029,0.008559781
43655,Healthcare,1078.19,38.879,-0.003613344,0.002417821
43654,Healthcare,1077.01,44.099,-0.001094427,0.001781144
43651,Healthcare,1085.09,36.458,0.007502252,0.00607877
43649,Healthcare,1093.05,33.552,0.007335797,0.000117701
43648,Healthcare,1083.21,40.697,-0.009002333,0.011552802
43647,Healthcare,1078.6,47.115,-0.004255869,0.003356257
43644,Healthcare,1072.47,131.132,-0.005683293,0.001009341
43643,Healthcare,1068.53,43.336,-0.003673762,0.001420953
43642,Healthcare,1061.9,58.493,-0.006204786,0.001789704
43641,Healthcare,1075.31,68.516,0.012628308,0.013317008
43640,Healthcare,1079.74,56.315,0.004119742,0.006016464
43637,Healthcare,1085.15,132.669,0.005010465,0.000629836
43636,Healthcare,1080.43,57.831,-0.004349629,0.006618586
43635,Healthcare,1076.1,51.426,-0.004007664,0.000241806
43634,Healthcare,1065.9,48.064,-0.009478673,0.003868588
43633,Healthcare,1057.19,36.647,-0.008171498,0.000924312
43630,Healthcare,1052.28,37.079,-0.004644387,0.002494044
43629,Healthcare,1055.35,38.959,0.002917474,0.005347044
43628,Healthcare,1056.56,39.264,0.001146539,0.00125224
43627,Healthcare,1051.17,38.721,-0.005101461,0.004418003
43626,Healthcare,1053.79,39.723,0.002492461,0.005369714
43623,Healthcare,1050.52,46.532,-0.003103085,0.003956648
43622,Healthcare,1037.29,47.658,-0.012593763,0.006710923
43621,Healthcare,1034.02,49.043,-0.003152445,0.00667602
43620,Healthcare,1027.09,54.274,-0.006701998,0.002509913
43619,Healthcare,1010.07,70.596,-0.016571089,0.006978501
43616,Healthcare,1007,52.553,-0.003039393,0.009568354
43615,Healthcare,1014.93,32.411,0.007874876,0.007717554
43614,Healthcare,1009.65,57.977,-0.005202329,0.00924698
43613,Healthcare,1019.38,122.628,0.009637003,0.010492992
43609,Healthcare,1033.95,38.731,0.014293002,0.003292288
43608,Healthcare,1032.68,51.651,-0.001228299,0.010975217
43607,Healthcare,1036.5,42.284,0.003699113,0.003484207
43606,Healthcare,1029.96,45.135,-0.006309696,0.007077297
43605,Healthcare,1021.56,46.512,-0.008155657,0.001305291
43602,Healthcare,1021.94,53.725,0.00037198,0.00602995
43601,Healthcare,1023.65,53.943,0.001673288,0.000920164
43600,Healthcare,1016.01,47.581,-0.007463488,0.006460677
43599,Healthcare,1013.28,48.797,-0.002686981,0.003377501
43598,Healthcare,1009.16,57.363,-0.004066003,0.000975116
43595,Healthcare,1027.08,49.004,0.017757343,0.015431436
43594,Healthcare,1027.78,52.97,0.000681544,0.012074413
43593,Healthcare,1029.92,53.025,0.002082158,0.000990384
43592,Healthcare,1028.7,67.639,-0.001184558,0.002309917
43591,Healthcare,1049.13,55.928,0.019860017,0.014880762
43588,Healthcare,1043.06,54.602,-0.005785746,0.018134293
43587,Healthcare,1035.19,51.943,-0.007545108,0.001244056
43586,Healthcare,1030.29,58.167,-0.004733431,0.001988156
43585,Healthcare,1033.35,68.964,0.002970038,0.005447175
43584,Healthcare,1027.85,47.903,-0.005322495,0.005863706
43581,Healthcare,1030.02,50.061,0.002111203,0.005256418
43580,Healthcare,1020.19,53.225,-0.009543504,0.008241122
43579,Healthcare,1008.77,55.208,-0.011193993,0.001167072
43578,Healthcare,1010.16,64.867,0.001377916,0.008889682
43577,Healthcare,994.29,56.219,-0.015710383,0.012083252
43573,Healthcare,993.64,86.907,-0.000653733,0.010646659
43572,Healthcare,992.27,79.572,-0.001378769,0.000512678
43571,Healthcare,1021.77,60.216,0.029729811,0.021997088
43570,Healthcare,1042.9,51.141,0.020679801,0.006399324
43567,Healthcare,1039.31,53.917,-0.003442324,0.017056918
43566,Healthcare,1049.49,43.228,0.00979496,0.009360174
43565,Healthcare,1062.35,38.963,0.012253571,0.0017385
43564,Healthcare,1060.94,48.786,-0.001327246,0.009603088
43563,Healthcare,1065.1,43.729,0.003921051,0.003711107
43560,Healthcare,1065.28,47.588,0.000168998,0.002653102
43559,Healthcare,1057.84,43.193,-0.006984079,0.00505799
43558,Healthcare,1060.41,57.464,0.002429479,0.006656391
43557,Healthcare,1061.7,43.151,0.001216511,0.000857698
43556,Healthcare,1064.24,47.66,0.00239239,0.000831472
43553,Healthcare,1062.46,76.119,-0.001672555,0.00287435
43552,Healthcare,1050.07,45.624,-0.011661615,0.007063332
43551,Healthcare,1047.3,55.15,-0.002637919,0.006380717
43550,Healthcare,1055.88,52.872,0.008192495,0.007658259
43549,Healthcare,1048.7,48.51,-0.006800015,0.010601306
43546,Healthcare,1049.44,60.591,0.000705636,0.005307297
43545,Healthcare,1068.66,56.13,0.01831453,0.012451368
43544,Healthcare,1064.97,56.219,-0.003452922,0.015391913
43543,Healthcare,1072.17,62.759,0.006760754,0.00722216
43542,Healthcare,1063.83,67.364,-0.007778617,0.010280888
43539,Healthcare,1065.44,200.628,0.0015134,0.006570448
43538,Healthcare,1060.23,83.389,-0.004889998,0.004527886
43537,Healthcare,1062.93,80.31,0.002546617,0.005258481
43536,Healthcare,1051.32,52.511,-0.010922638,0.009524202
43535,Healthcare,1044.33,53.21,-0.006648784,0.003022071
43532,Healthcare,1032.22,62.952,-0.011595951,0.003498175
43531,Healthcare,1034.76,69.065,0.002460716,0.009939565
43530,Healthcare,1043.04,63.039,0.008001856,0.003918178
43529,Healthcare,1058.64,70.97,0.014956282,0.004917522
43528,Healthcare,1059.39,74.62,0.000708456,0.010074734
43525,Healthcare,1073.74,64.517,0.013545531,0.009077183
